Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605588413,192.168.1.204,65349,137.110.0.70,443,17,0,549,0,3,1605588413108;1605588413122;1605588413275;,181;174;194;,2;2;2;
1605588414,192.168.1.204,65349,137.110.0.70,443,17,0,1675,0,10,1605588414062;1605588414132;1605588414132;1605588414181;1605588414251;1605588414373;1605588414411;1605588414881;1605588414914;1605588414979;,194;174;118;118;194;181;174;174;174;174;,2;2;2;2;2;2;2;2;2;2;
1605588415,192.168.1.204,65349,137.110.0.70,443,17,0,174,0,1,1605588415909;,174;,2;
1605588416,192.168.1.204,65349,137.110.0.70,443,17,22906,21847,134,62,1605588416107;1605588416240;1605588416240;1605588416240;1605588416398;1605588416725;1605588416762;1605588416762;1605588416763;1605588416763;1605588416763;1605588416763;1605588416763;1605588416763;1605588416763;1605588416763;1605588416763;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416764;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416765;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416766;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416767;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416768;1605588416792;1605588416795;1605588416795;1605588416795;1605588416795;1605588416795;1605588416795;1605588416796;1605588416797;1605588416797;1605588416797;1605588416797;1605588416798;1605588416798;1605588416798;1605588416799;1605588416803;1605588416818;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416826;1605588416827;1605588416827;1605588416827;1605588416827;1605588416827;1605588416827;1605588416827;1605588416827;1605588416828;1605588416828;1605588416828;1605588416828;1605588416828;1605588416828;1605588416828;1605588416829;1605588416829;1605588416829;1605588416829;1605588416829;1605588416829;1605588416829;1605588416832;1605588416832;1605588416832;1605588416832;1605588416832;1605588416832;1605588416833;1605588416833;1605588416840;1605588416886;1605588416886;1605588416886;1605588416886;1605588416886;1605588416887;1605588416887;1605588416887;1605588416887;1605588416890;1605588416891;1605588416891;1605588416891;1605588416891;1605588416894;1605588416894;1605588416901;1605588416902;1605588416902;1605588416955;1605588416955;1605588416955;1605588416956;1605588416961;1605588416961;1605588416961;1605588416962;1605588416962;1605588416962;1605588416965;1605588416966;1605588416968;1605588416968;,194;177;162;138;138;201;674;106;106;106;174;174;174;174;174;174;106;147;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;138;138;118;118;118;118;138;118;118;147;147;147;147;147;126;147;147;147;138;138;150;150;150;150;118;118;130;130;130;130;118;118;118;130;130;130;130;118;138;138;150;150;150;150;118;118;130;130;130;138;217;773;773;773;773;138;142;118;797;106;126;220;220;220;220;595;588;588;122;138;138;118;118;220;138;118;122;126;118;174;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;118;106;106;118;118;118;130;130;106;106;106;118;635;118;118;106;106;1366;1366;106;106;106;130;130;118;130;106;106;258;106;138;118;118;1366;118;118;1366;118;118;118;1366;1366;118;118;118;1247;118;198;674;217;421;421;118;118;118;1366;1366;118;118;118;245;118;674;217;,2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;1;2;2;2;2;1;1;2;2;1;1;2;2;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;2;1;1;1;
1605588416,192.168.1.192,137,192.168.1.255,137,17,78,0,1,0,1605588416722;,78;,1;
1605588416,192.168.1.192,5353,224.0.0.251,5353,17,56,0,1,0,1605588416722;,56;,1;
1605588416,FE80::F5E6:1460:1E19:EA61,5353,FF02::FB,5353,17,152,0,2,0,1605588416722;1605588416722;,76;76;,1;1;
1605588417,192.168.1.204,65349,137.110.0.70,443,17,7067,18885,32,26,1605588417024;1605588417026;1605588417026;1605588417027;1605588417027;1605588417027;1605588417030;1605588417030;1605588417033;1605588417034;1605588417090;1605588417092;1605588417092;1605588417092;1605588417093;1605588417093;1605588417095;1605588417096;1605588417098;1605588417098;1605588417156;1605588417159;1605588417159;1605588417160;1605588417160;1605588417163;1605588417164;1605588417166;1605588417167;1605588417182;1605588417223;1605588417226;1605588417226;1605588417226;1605588417226;1605588417229;1605588417229;1605588417230;1605588417232;1605588417232;1605588417288;1605588417290;1605588417290;1605588417290;1605588417290;1605588417293;1605588417293;1605588417295;1605588417296;1605588417302;1605588417349;1605588417349;1605588417352;1605588417352;1605588417352;1605588417352;1605588417355;1605588417355;,118;1366;1366;118;118;118;258;118;674;217;118;1366;1366;118;118;118;246;118;674;217;118;1366;1366;118;118;258;118;674;217;126;118;1366;1366;118;118;244;138;118;674;217;118;1366;1366;118;118;245;118;674;217;126;118;138;1366;1366;118;118;258;118;,2;2;2;1;1;1;2;1;1;1;2;2;2;1;1;1;2;1;1;1;2;2;2;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;2;2;2;1;1;2;1;1;1;1;2;2;2;2;1;1;2;1;
1605588417,192.168.1.192,137,192.168.1.255,137,17,78,0,1,0,1605588417393;,78;,1;
1605588417,192.168.1.192,5353,224.0.0.251,5353,17,112,0,2,0,1605588417644;1605588417746;,56;56;,1;1;
