Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606186881,192.168.1.204,62835,137.110.0.70,443,17,126,138,1,1,1606186881533;1606186881570;,126;138;,1;2;
1606186885,192.168.1.204,62835,137.110.0.70,443,17,308,304,2,2,1606186885534;1606186885566;1606186885602;1606186885602;,170;138;166;138;,1;2;2;1;
1606186887,192.168.1.204,62835,137.110.0.70,443,17,252,276,2,2,1606186887782;1606186887813;1606186887883;1606186887907;,126;138;126;138;,1;2;1;2;
1606186888,192.168.1.204,62835,137.110.0.70,443,17,2003,3925,11,10,1606186888621;1606186888621;1606186888621;1606186888652;1606186888652;1606186888653;1606186888653;1606186888679;1606186888679;1606186888686;1606186888686;1606186888686;1606186888687;1606186888687;1606186888687;1606186888689;1606186888716;1606186888719;1606186888723;1606186888916;1606186888940;,106;106;150;146;138;655;126;138;138;1346;1346;355;138;138;138;202;106;106;138;106;106;,1;1;1;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;2;1;2;
1606186889,192.168.1.204,62835,137.110.0.70,443,17,504,552,4,4,1606186889521;1606186889553;1606186889724;1606186889724;1606186889748;1606186889748;1606186889824;1606186889848;,126;138;126;126;138;138;126;138;,1;2;1;1;2;2;1;2;
1606186890,192.168.1.204,62835,137.110.0.70,443,17,1372,1444,12,12,1606186890325;1606186890325;1606186890325;1606186890325;1606186890325;1606186890326;1606186890356;1606186890356;1606186890356;1606186890356;1606186890365;1606186890416;1606186890436;1606186890437;1606186890462;1606186890462;1606186890538;1606186890538;1606186890561;1606186890561;1606186890941;1606186890941;1606186890972;1606186890979;,106;106;106;106;126;106;118;126;106;106;118;118;126;126;126;126;126;126;138;138;106;106;106;118;,1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2;1;1;2;2;
1606186891,192.168.1.204,62835,137.110.0.70,443,17,1630,1608,11,10,1606186891017;1606186891025;1606186891025;1606186891053;1606186891053;1606186891053;1606186891053;1606186891077;1606186891078;1606186891079;1606186891079;1606186891079;1606186891080;1606186891080;1606186891081;1606186891081;1606186891122;1606186891295;1606186891320;1606186891395;1606186891420;,174;220;177;138;138;177;138;174;118;230;212;177;138;138;138;177;138;106;106;106;118;,1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;2;1;2;
1606186892,192.168.1.204,63271,137.110.0.70,443,6,89,52,1,1,1606186892816;1606186892860;,89;52;,1;2;
1606186893,192.168.1.204,62835,137.110.0.70,443,17,1686,306,4,2,1606186893933;1606186893966;1606186893991;1606186893991;1606186893998;1606186893999;,1053;138;315;180;168;138;,1;2;1;1;2;1;
1606186894,192.168.1.204,62835,137.110.0.70,443,17,2948,3042,11,12,1606186894015;1606186894015;1606186894047;1606186894048;1606186894138;1606186894138;1606186894160;1606186894160;1606186894427;1606186894427;1606186894427;1606186894454;1606186894455;1606186894456;1606186894456;1606186894464;1606186894480;1606186894520;1606186894585;1606186894585;1606186894585;1606186894591;1606186894631;,138;138;168;138;328;138;202;138;1362;199;212;192;138;172;146;149;139;138;1173;141;153;149;139;,2;2;2;1;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;2;
