Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605589510,192.168.1.204,65349,137.110.0.70,443,17,292,174,2,1,1605589510079;1605589510142;1605589510142;,174;174;118;,1;2;1;
1605589514,192.168.1.204,65349,137.110.0.70,443,17,256,256,2,2,1605589514460;1605589514460;1605589514461;1605589514461;,118;138;118;138;,2;2;1;1;
1605589515,192.168.1.204,65349,137.110.0.70,443,17,106,118,1,1,1605589515765;1605589515805;,106;118;,1;2;
1605589516,192.168.1.192,57621,192.168.1.255,57621,17,72,0,1,0,1605589516505;,72;,1;
1605589520,192.168.1.204,65349,137.110.0.70,443,17,292,174,2,1,1605589520553;1605589520613;1605589520613;,174;174;118;,1;2;1;
1605589523,192.168.1.204,51535,137.110.0.70,443,6,89,52,1,1,1605589523864;1605589523894;,89;52;,1;2;
1605589524,192.168.1.204,65349,137.110.0.70,443,17,264,328,2,2,1605589524017;1605589524017;1605589524075;1605589524106;,190;138;126;138;,2;1;1;2;
1605589524,192.168.1.202,5353,224.0.0.251,5353,17,177,0,1,0,1605589524595;,177;,1;
1605589524,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,197,0,1,0,1605589524595;,197;,1;
1605589526,192.168.1.204,65349,137.110.0.70,443,17,472,523,4,4,1605589526952;1605589526952;1605589526952;1605589526953;1605589526954;1605589526954;1605589526954;1605589526985;,169;118;118;118;118;118;118;118;,2;2;2;1;1;1;1;2;
1605589530,192.168.1.204,65349,137.110.0.70,443,17,418,312,3,2,1605589530077;1605589530141;1605589530142;1605589530628;1605589530661;,174;174;118;126;138;,1;2;1;1;2;
1605589532,192.168.1.192,5353,224.0.0.251,5353,17,73,0,1,0,1605589532991;,73;,1;
1605589532,192.168.1.4,5353,224.0.0.251,5353,17,204,0,1,0,1605589532991;,204;,1;
1605589533,192.168.1.204,65349,137.110.0.70,443,17,1363,3096,6,4,1605589533544;1605589533544;1605589533611;1605589533612;1605589533612;1605589533613;1605589533613;1605589533613;1605589533616;1605589533616;,674;217;118;1366;1366;118;118;118;246;118;,1;1;2;2;2;1;1;1;2;1;
1605589535,192.168.1.204,65349,137.110.0.70,443,17,0,664,0,4,1605589535656;1605589535656;1605589535656;1605589535843;,194;138;138;194;,2;2;2;2;
1605589536,192.168.1.204,65349,137.110.0.70,443,17,0,194,0,1,1605589536373;,194;,2;
1605589537,192.168.1.204,65349,137.110.0.70,443,17,0,194,0,1,1605589537295;,194;,2;
1605589538,192.168.1.204,65349,137.110.0.70,443,17,0,110,0,1,1605589538728;,110;,2;
1605589539,192.168.1.204,65349,137.110.0.70,443,17,0,1052,0,6,1605589539138;1605589539138;1605589539138;1605589539162;1605589539445;1605589539958;,194;194;138;138;194;194;,2;2;2;2;2;2;
