Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606186517,192.168.1.204,62835,137.110.0.70,443,17,118,118,1,1,1606186517676;1606186517676;,118;118;,2;1;
1606186518,192.168.1.204,62835,137.110.0.70,443,17,10270,4336,32,25,1606186518007;1606186518007;1606186518007;1606186518038;1606186518038;1606186518038;1606186518042;1606186518067;1606186518100;1606186518100;1606186518164;1606186518164;1606186518220;1606186518220;1606186518224;1606186518233;1606186518246;1606186518246;1606186518246;1606186518247;1606186518248;1606186518257;1606186518286;1606186518286;1606186518287;1606186518287;1606186518345;1606186518345;1606186518414;1606186518415;1606186518471;1606186518471;1606186518471;1606186518475;1606186518494;1606186518494;1606186518495;1606186518500;1606186518533;1606186518533;1606186518540;1606186518630;1606186518632;1606186518904;1606186518904;1606186518905;1606186518918;1606186518919;1606186518919;1606186518942;1606186518942;1606186518942;1606186518942;1606186518967;1606186518996;1606186518996;1606186518997;,304;1366;316;118;153;118;203;138;168;138;182;138;182;138;204;172;359;150;118;118;138;138;168;189;138;138;183;138;186;138;300;1366;214;170;118;153;118;138;166;138;118;362;118;302;138;171;188;1366;212;118;118;153;118;138;188;1366;214;,1;1;1;2;2;1;1;2;2;1;2;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;1;1;1;1;2;2;2;1;2;1;1;1;
1606186519,192.168.1.204,62835,137.110.0.70,443,17,11779,6533,37,34,1606186519021;1606186519021;1606186519021;1606186519021;1606186519022;1606186519025;1606186519025;1606186519026;1606186519026;1606186519028;1606186519041;1606186519041;1606186519041;1606186519049;1606186519065;1606186519065;1606186519065;1606186519065;1606186519081;1606186519081;1606186519148;1606186519148;1606186519148;1606186519148;1606186519149;1606186519149;1606186519294;1606186519294;1606186519294;1606186519307;1606186519307;1606186519324;1606186519324;1606186519324;1606186519324;1606186519324;1606186519324;1606186519348;1606186519348;1606186519348;1606186519410;1606186519410;1606186519482;1606186519482;1606186519545;1606186519545;1606186519545;1606186519569;1606186519569;1606186519570;1606186519731;1606186519733;1606186519733;1606186519733;1606186519736;1606186519736;1606186519736;1606186519736;1606186519737;1606186519742;1606186519747;1606186519773;1606186519778;1606186519778;1606186519780;1606186519780;1606186519780;1606186519853;1606186519853;1606186519853;1606186519853;,118;118;153;118;204;345;150;118;118;118;188;1366;212;138;118;118;153;118;168;138;341;383;118;118;180;138;459;1366;827;189;138;188;1366;214;118;153;118;118;153;118;286;118;338;118;188;1366;316;118;153;118;184;191;169;177;138;138;138;138;177;171;513;138;138;138;337;150;118;493;191;138;138;,2;2;2;1;1;2;2;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;1;1;2;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;1;1;
1606186520,192.168.1.204,62835,137.110.0.70,443,17,8981,5238,27,20,1606186520158;1606186520186;1606186520281;1606186520281;1606186520305;1606186520305;1606186520306;1606186520416;1606186520417;1606186520522;1606186520555;1606186520555;1606186520575;1606186520575;1606186520575;1606186520576;1606186520576;1606186520603;1606186520604;1606186520604;1606186520633;1606186520641;1606186520641;1606186520649;1606186520649;1606186520649;1606186520649;1606186520649;1606186520650;1606186520673;1606186520673;1606186520673;1606186520673;1606186520674;1606186520680;1606186520680;1606186520706;1606186520740;1606186520740;1606186520740;1606186520740;1606186520741;1606186520741;1606186520741;1606186520741;1606186520741;1606186520774;,179;138;459;1358;118;153;118;282;118;174;127;127;174;391;403;118;150;146;138;719;138;350;138;202;230;1366;162;1366;558;718;169;138;138;169;138;138;138;818;312;199;177;138;138;138;138;177;138;,1;2;1;1;2;2;1;2;1;1;1;1;2;2;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;
1606186521,192.168.1.204,62835,137.110.0.70,443,17,2953,1689,11,10,1606186521227;1606186521253;1606186521286;1606186521286;1606186521349;1606186521349;1606186521461;1606186521462;1606186521470;1606186521470;1606186521470;1606186521495;1606186521495;1606186521496;1606186521529;1606186521542;1606186521556;1606186521721;1606186521721;1606186521721;1606186521721;,203;138;168;138;180;138;186;138;188;1366;214;118;153;118;214;118;118;360;150;118;118;,1;2;2;1;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;
1606186524,192.168.1.204,62835,137.110.0.70,443,17,412,374,3,3,1606186524229;1606186524230;1606186524471;1606186524502;1606186524946;1606186524946;,118;118;176;138;118;118;,2;1;1;2;2;1;
1606186526,192.168.1.204,62835,137.110.0.70,443,17,5511,3861,22,19,1606186526007;1606186526007;1606186526007;1606186526064;1606186526064;1606186526064;1606186526065;1606186526069;1606186526069;1606186526154;1606186526155;1606186526179;1606186526203;1606186526332;1606186526358;1606186526371;1606186526371;1606186526390;1606186526391;1606186526396;1606186526428;1606186526429;1606186526532;1606186526532;1606186526561;1606186526561;1606186526691;1606186526691;1606186526691;1606186526715;1606186526715;1606186526715;1606186526716;1606186526727;1606186526727;1606186526728;1606186526795;1606186526947;1606186526947;1606186526948;1606186526948;,234;157;826;118;118;157;118;166;118;874;118;106;118;315;138;248;175;168;138;138;168;138;277;138;193;138;300;1366;214;118;118;153;118;192;138;172;138;359;150;118;118;,1;1;1;2;2;2;1;2;1;2;1;1;2;1;2;1;1;2;1;2;2;1;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;
1606186526,192.168.1.204,63271,137.110.0.70,443,6,89,52,1,1,1606186526729;1606186526750;,89;52;,1;2;
1606186527,192.168.1.204,62835,137.110.0.70,443,17,1421,1466,9,9,1606186527779;1606186527779;1606186527785;1606186527786;1606186527806;1606186527806;1606186527808;1606186527809;1606186527833;1606186527833;1606186527833;1606186527833;1606186527834;1606186527834;1606186527834;1606186527867;1606186527936;1606186527958;,219;177;118;118;138;138;177;138;230;212;177;138;138;138;177;138;178;138;,1;1;2;1;2;2;2;1;2;2;2;1;1;1;1;2;1;2;
1606186528,192.168.1.204,62835,137.110.0.70,443,17,6816,851,12,5,1606186528317;1606186528317;1606186528317;1606186528317;1606186528349;1606186528349;1606186528535;1606186528559;1606186528591;1606186528591;1606186528618;1606186528618;1606186528618;1606186528618;1606186528940;1606186528940;1606186528977;,1362;204;1362;204;178;175;170;138;166;138;1362;204;1362;204;194;138;106;,1;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;1;
