Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606187251,FE80::180B:42ED:197B:75E5,5353,FF02::FB,5353,17,160,0,1,0,1606187251052;,160;,1;
1606187253,192.168.1.204,62835,137.110.0.70,443,17,2643,95750,16,80,1606187253083;1606187253115;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253118;1606187253119;1606187253120;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253121;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253122;1606187253123;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253124;1606187253125;1606187253126;1606187253126;1606187253175;1606187253770;1606187253770;1606187253798;1606187253798;1606187253798;1606187253799;1606187253824;1606187253824;1606187253824;1606187253825;1606187253825;1606187253825;1606187253825;1606187253859;,328;144;242;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;152;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1141;148;148;148;149;139;220;177;138;138;177;138;230;212;177;138;138;138;177;138;,1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;1;1;1;2;
1606187253,FE80::A608:F5FF:FE6C:3BA6,0,FF02::1,0,58,96,0,1,0,1606187253090;,96;,1;
1606187254,192.168.1.245,5353,224.0.0.251,5353,17,140,0,1,0,1606187254030;,140;,1;
1606187254,FE80::180B:42ED:197B:75E5,5353,FF02::FB,5353,17,160,0,1,0,1606187254030;,160;,1;
1606187254,192.168.1.204,62835,137.110.0.70,443,17,2279,10317,12,17,1606187254648;1606187254650;1606187254678;1606187254678;1606187254685;1606187254705;1606187254709;1606187254713;1606187254714;1606187254732;1606187254746;1606187254747;1606187254755;1606187254765;1606187254766;1606187254787;1606187254798;1606187254814;1606187254979;1606187254980;1606187254980;1606187254980;1606187254980;1606187254980;1606187254980;1606187254980;1606187254980;1606187254980;1606187254986;,397;190;142;143;149;149;170;141;150;138;393;152;334;166;138;142;138;149;1346;143;1346;433;1346;1346;838;1346;770;152;149;,1;1;2;2;1;1;1;2;1;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;
1606187255,192.168.1.204,62835,137.110.0.70,443,17,6814,443012,42,337,1606187255018;1606187255180;1606187255180;1606187255181;1606187255206;1606187255223;1606187255226;1606187255227;1606187255227;1606187255250;1606187255258;1606187255260;1606187255260;1606187255267;1606187255398;1606187255398;1606187255398;1606187255398;1606187255398;1606187255398;1606187255398;1606187255399;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255400;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255401;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255402;1606187255403;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255404;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255405;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255406;1606187255407;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255408;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255409;1606187255410;1606187255410;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255411;1606187255412;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255413;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255414;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255415;1606187255416;1606187255417;1606187255438;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255465;1606187255466;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255468;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255469;1606187255470;1606187255470;1606187255470;1606187255471;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255472;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255473;1606187255474;1606187255474;1606187255475;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255476;1606187255477;1606187255477;1606187255477;1606187255477;1606187255477;1606187255477;1606187255478;1606187255478;1606187255479;1606187255479;1606187255480;1606187255505;,139;733;1278;152;149;138;334;334;334;143;149;143;144;149;1346;1346;1346;1346;1346;1346;1346;152;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;152;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;348;149;149;149;149;138;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;152;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;148;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;874;149;149;149;149;149;138;,2;2;2;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;
1606187256,192.168.1.204,62835,137.110.0.70,443,17,35507,4077,44,23,1606187256461;1606187256461;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256462;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256463;1606187256493;1606187256493;1606187256493;1606187256493;1606187256493;1606187256494;1606187256497;1606187256497;1606187256498;1606187256498;1606187256498;1606187256499;1606187256499;1606187256500;1606187256503;1606187256503;1606187256503;1606187256513;1606187256527;1606187256565;1606187256566;1606187256574;1606187256574;1606187256574;1606187256574;1606187256578;1606187256589;1606187256592;1606187256592;1606187256609;1606187256640;,701;211;1366;1366;565;1362;199;1362;204;1362;204;1362;204;1362;204;1362;204;1102;1366;1366;565;1366;1366;565;1366;1366;565;1366;1366;565;1366;1065;1366;1366;565;714;138;138;143;173;143;138;138;138;138;138;138;138;138;149;170;138;138;139;138;595;152;325;253;138;138;206;152;166;138;139;139;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1;2;1;2;2;
1606187257,192.168.1.204,62835,137.110.0.70,443,17,5314,341463,32,261,1606187257239;1606187257239;1606187257269;1606187257269;1606187257269;1606187257269;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257271;1606187257273;1606187257279;1606187257305;1606187257318;1606187257327;1606187257328;1606187257328;1606187257331;1606187257331;1606187257331;1606187257331;1606187257331;1606187257331;1606187257331;1606187257331;1606187257331;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257333;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257334;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257335;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257336;1606187257337;1606187257337;1606187257337;1606187257337;1606187257337;1606187257337;1606187257337;1606187257337;1606187257337;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257338;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257339;1606187257340;1606187257340;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257341;1606187257342;1606187257342;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257343;1606187257344;1606187257344;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257345;1606187257346;1606187257346;1606187257347;1606187257347;1606187257348;1606187257348;1606187257354;1606187257367;1606187257373;,324;323;143;144;1346;152;1346;1346;1346;1255;1346;1346;1346;1346;1346;1028;152;149;337;139;143;222;152;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;148;148;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;1346;1346;1346;1346;149;149;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;149;1346;1346;1346;1346;266;149;149;154;149;149;149;149;150;139;138;,1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;
1606187258,192.168.1.204,63271,137.110.0.70,443,6,89,52,1,1,1606187258816;1606187258842;,89;52;,1;2;
