Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606187365,192.168.1.204,62835,137.110.0.70,443,17,309,174,2,1,1606187365946;1606187365947;1606187365965;,174;138;171;,2;1;1;
1606187366,192.168.1.204,62835,137.110.0.70,443,17,605,580,4,4,1606187366127;1606187366153;1606187366746;1606187366774;1606187366839;1606187366840;1606187366896;1606187366919;,171;138;170;138;166;138;126;138;,1;2;1;2;2;1;1;2;
1606187368,192.168.1.204,62835,137.110.0.70,443,17,617,616,4,4,1606187368483;1606187368516;1606187368549;1606187368549;1606187368916;1606187368917;1606187368936;1606187368965;,170;138;166;138;174;138;171;138;,1;2;2;1;2;1;1;2;
1606187369,192.168.1.204,62835,137.110.0.70,443,17,3794,5361,15,12,1606187369024;1606187369024;1606187369045;1606187369045;1606187369067;1606187369090;1606187369091;1606187369091;1606187369114;1606187369123;1606187369123;1606187369123;1606187369124;1606187369124;1606187369124;1606187369125;1606187369155;1606187369780;1606187369780;1606187369780;1606187369812;1606187369812;1606187369813;1606187369917;1606187369917;1606187369918;1606187369918;,126;126;402;390;150;146;138;655;138;1346;1346;357;138;138;138;202;138;338;177;1054;138;190;138;586;184;138;138;,1;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1;2;2;1;2;2;1;1;
1606187370,192.168.1.204,62835,137.110.0.70,443,17,1114,1056,9,8,1606187370689;1606187370747;1606187370747;1606187370747;1606187370747;1606187370750;1606187370751;1606187370769;1606187370772;1606187370772;1606187370774;1606187370972;1606187370972;1606187370972;1606187370998;1606187370998;1606187370998;,174;126;106;106;106;174;118;138;106;106;118;126;126;126;138;138;138;,1;1;1;1;1;2;1;2;2;2;2;1;1;1;2;2;2;
1606187371,192.168.1.204,62835,137.110.0.70,443,17,309,312,2,2,1606187371125;1606187371126;1606187371144;1606187371170;,174;138;171;138;,2;1;1;2;
1606187372,192.168.1.204,62835,137.110.0.70,443,17,3239,771,6,4,1606187372465;1606187372465;1606187372465;1606187372465;1606187372497;1606187372497;1606187372498;1606187372504;1606187372623;1606187372623;,479;177;1366;941;138;190;138;138;305;138;,1;1;1;1;2;2;1;2;2;1;
1606187373,192.168.1.204,62835,137.110.0.70,443,17,927,1233,6,6,1606187373319;1606187373319;1606187373319;1606187373320;1606187373339;1606187373350;1606187373362;1606187373381;1606187373933;1606187373934;1606187373952;1606187373974;,443;194;138;138;171;171;138;138;182;138;171;138;,2;2;1;1;1;1;2;2;2;1;1;2;
1606187374,192.168.1.204,62835,137.110.0.70,443,17,3786,2398,15,14,1606187374317;1606187374345;1606187374370;1606187374371;1606187374470;1606187374470;1606187374470;1606187374494;1606187374494;1606187374494;1606187374538;1606187374540;1606187374564;1606187374574;1606187374575;1606187374583;1606187374583;1606187374608;1606187374608;1606187374608;1606187374610;1606187374633;1606187374633;1606187374633;1606187374634;1606187374634;1606187374634;1606187374634;1606187374662;,106;106;191;138;479;1366;148;138;173;138;148;138;138;304;138;219;177;138;138;177;138;230;212;177;138;138;138;177;138;,1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;1;1;2;
1606187376,192.168.1.204,62835,137.110.0.70,443,17,2416,1256,6,6,1606187376391;1606187376391;1606187376405;1606187376432;1606187376470;1606187376470;1606187376495;1606187376495;1606187376495;1606187376496;1606187376571;1606187376572;,364;138;171;138;475;1356;138;138;173;138;305;138;,2;1;1;2;1;1;2;2;2;1;2;1;
1606187378,192.168.1.204,62835,137.110.0.70,443,17,616,608,4,4,1606187378045;1606187378076;1606187378140;1606187378141;1606187378551;1606187378581;1606187378613;1606187378614;,170;138;166;138;170;138;166;138;,1;2;2;1;1;2;2;1;
1606187379,192.168.1.204,62835,137.110.0.70,443,17,138,138,1,1,1606187379156;1606187379157;,138;138;,2;1;
1606187380,192.168.1.204,62835,137.110.0.70,443,17,2073,1276,8,5,1606187380208;1606187380208;1606187380208;1606187380238;1606187380238;1606187380239;1606187380239;1606187380297;1606187380297;1606187380326;1606187380326;1606187380327;1606187380327;,338;177;852;138;190;138;174;174;118;590;184;138;138;,1;1;1;2;2;1;1;2;1;2;2;1;1;
