Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605588050,192.168.1.240,5353,224.0.0.251,5353,17,98,0,1,0,1605588050130;,98;,1;
1605588050,FE80::14CF:E9FA:38E5:E9F6,5353,FF02::FB,5353,17,118,0,1,0,1605588050130;,118;,1;
1605588051,192.168.1.203,5353,224.0.0.251,5353,17,267,0,2,0,1605588051051;1605588051153;,155;112;,1;1;
1605588051,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,307,0,2,0,1605588051051;1605588051153;,175;132;,1;1;
1605588052,192.168.1.203,5353,224.0.0.251,5353,17,216,0,1,0,1605588052074;,216;,1;
1605588052,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,236,0,1,0,1605588052074;,236;,1;
1605588052,192.168.1.204,65349,137.110.0.70,443,17,35682,56309,144,98,1605588052472;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052473;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052474;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052519;1605588052520;1605588052520;1605588052520;1605588052520;1605588052521;1605588052521;1605588052521;1605588052521;1605588052521;1605588052521;1605588052521;1605588052521;1605588052522;1605588052522;1605588052522;1605588052522;1605588052523;1605588052538;1605588052538;1605588052538;1605588052539;1605588052545;1605588052545;1605588052545;1605588052554;1605588052554;1605588052554;1605588052554;1605588052554;1605588052554;1605588052554;1605588052554;1605588052554;1605588052555;1605588052555;1605588052555;1605588052556;1605588052556;1605588052556;1605588052566;1605588052566;1605588052566;1605588052566;1605588052566;1605588052566;1605588052567;1605588052567;1605588052567;1605588052567;1605588052568;1605588052568;1605588052568;1605588052568;1605588052576;1605588052577;1605588052577;1605588052578;1605588052584;1605588052584;1605588052584;1605588052584;1605588052584;1605588052585;1605588052611;1605588052611;1605588052611;1605588052612;1605588052612;1605588052612;1605588052613;1605588052613;1605588052613;1605588052613;1605588052618;1605588052618;1605588052618;1605588052620;1605588052620;1605588052621;1605588052621;1605588052621;1605588052625;1605588052626;1605588052628;1605588052629;1605588052668;1605588052668;1605588052668;1605588052669;1605588052669;1605588052669;1605588052673;1605588052673;1605588052676;1605588052676;1605588052677;1605588052703;1605588052708;1605588052708;1605588052708;1605588052709;1605588052709;1605588052709;1605588052712;1605588052712;1605588052713;1605588052713;1605588052713;1605588052714;1605588052737;1605588052738;1605588052738;1605588052739;1605588052739;1605588052740;1605588052740;1605588052741;1605588052741;1605588052764;1605588052769;1605588052771;1605588052771;1605588052771;1605588052771;1605588052774;1605588052774;1605588052776;1605588052776;1605588052794;1605588052794;1605588052795;1605588052801;1605588052805;1605588052805;1605588052805;1605588052805;1605588052806;1605588052806;1605588052808;1605588052808;1605588052821;1605588052821;1605588052821;1605588052822;1605588052822;1605588052824;1605588052824;1605588052824;1605588052824;1605588052825;1605588052825;1605588052825;1605588052826;1605588052826;1605588052835;1605588052837;1605588052840;1605588052840;1605588052840;1605588052841;1605588052843;1605588052843;1605588052844;1605588052844;1605588052844;1605588052844;1605588052845;1605588052845;1605588052865;1605588052865;1605588052866;1605588052866;1605588052866;1605588052872;1605588052872;1605588052872;1605588052873;1605588052904;1605588052905;1605588052935;1605588052935;1605588052936;1605588052936;1605588052936;1605588052959;1605588052959;1605588052997;,674;176;176;174;232;232;232;126;130;130;130;130;130;150;150;150;150;130;130;130;130;126;217;773;773;773;773;142;118;797;126;126;126;138;118;126;126;126;126;146;126;146;146;146;1366;1366;130;130;130;130;118;130;249;106;106;118;118;118;106;138;118;138;138;635;635;138;138;138;106;106;106;138;130;118;174;118;130;130;130;118;118;150;138;138;1366;1366;1366;1366;138;138;118;118;118;118;1366;1366;1366;1366;1357;1245;118;118;118;118;118;118;118;118;198;182;674;217;164;161;153;1246;1010;149;118;389;118;421;451;421;118;118;118;149;118;149;118;1366;1366;118;118;118;263;118;674;217;118;1366;1366;118;118;118;263;118;674;217;118;118;1366;1366;250;118;118;118;674;217;1366;702;118;118;118;1366;1366;118;118;251;118;674;217;150;118;1366;1366;118;118;249;118;674;217;146;138;655;118;1366;1366;263;118;118;118;674;217;138;1366;1366;138;138;1366;1366;1366;229;138;138;138;138;138;202;118;1366;1366;118;118;263;118;184;181;173;1271;778;169;409;471;138;138;169;138;138;169;138;739;138;255;1366;1366;280;169;138;138;169;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;1;1;1;2;1;1;1;2;2;2;1;1;1;2;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;1;1;2;1;1;1;1;2;2;2;1;1;2;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;1;1;1;1;2;2;1;
1605588053,192.168.1.204,65349,137.110.0.70,443,17,4325,9593,17,17,1605588053000;1605588053021;1605588053058;1605588053058;1605588053059;1605588053059;1605588053060;1605588053060;1605588053087;1605588053087;1605588053087;1605588053112;1605588053112;1605588053112;1605588053140;1605588053141;1605588053143;1605588053147;1605588053147;1605588053148;1605588053148;1605588053148;1605588053150;1605588053150;1605588053150;1605588053183;1605588053306;1605588053306;1605588053306;1605588053328;1605588053328;1605588053329;1605588053365;1605588053365;,138;150;1366;680;138;138;169;138;300;944;169;138;138;138;491;118;171;1366;1366;138;138;138;1366;913;138;118;269;943;169;138;173;138;745;138;,2;2;2;2;1;1;2;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;2;1;2;1;1;1;2;2;1;2;1;
1605588054,192.168.1.204,65349,137.110.0.70,443,17,615,276,4,2,1605588054398;1605588054399;1605588054400;1605588054434;1605588054434;1605588054435;,177;162;138;138;138;138;,1;1;1;2;2;1;
1605588055,192.168.1.203,5353,224.0.0.251,5353,17,216,0,1,0,1605588055044;,216;,1;
1605588055,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,236,0,1,0,1605588055044;,236;,1;
