Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606187002,192.168.1.204,62835,137.110.0.70,443,17,0,416,0,3,1606187002226;1606187002226;1606187002226;,138;138;140;,2;2;2;
1606187003,192.168.1.204,62835,137.110.0.70,443,17,88249,39950,200,149,1606187003644;1606187003644;1606187003644;1606187003644;1606187003644;1606187003644;1606187003644;1606187003644;1606187003644;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003645;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003646;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003647;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003648;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003649;1606187003675;1606187003676;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003682;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003683;1606187003684;1606187003684;1606187003684;1606187003684;1606187003684;1606187003684;1606187003684;1606187003684;1606187003684;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003689;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003690;1606187003691;1606187003691;1606187003691;1606187003691;1606187003691;1606187003693;1606187003694;1606187003694;1606187003694;1606187003694;1606187003694;1606187003694;1606187003694;1606187003709;1606187003709;1606187003709;1606187003709;1606187003709;1606187003709;1606187003709;1606187003709;1606187003709;1606187003710;1606187003710;1606187003710;1606187003710;1606187003710;1606187003710;1606187003710;1606187003711;1606187003711;1606187003711;1606187003711;1606187003711;1606187003711;1606187003712;1606187003712;1606187003715;1606187003715;1606187003715;1606187003715;1606187003715;1606187003715;1606187003715;1606187003716;1606187003717;1606187003717;1606187003717;1606187003720;1606187003720;1606187003720;1606187003720;1606187003720;1606187003720;1606187003721;1606187003721;1606187003721;1606187003721;1606187003721;1606187003723;1606187003723;1606187003723;1606187003723;1606187003723;1606187003726;1606187003737;1606187003737;1606187003739;1606187003746;1606187003746;1606187003746;1606187003747;1606187003747;1606187003749;1606187003749;1606187003749;1606187003749;1606187003749;1606187003749;1606187003750;1606187003750;1606187003750;1606187003750;1606187003750;1606187003750;1606187003750;1606187003750;1606187003750;1606187003751;1606187003751;1606187003751;1606187003758;1606187003758;1606187003758;1606187003759;1606187003759;1606187003759;1606187003759;1606187003759;1606187003759;1606187003759;1606187003763;1606187003763;1606187003774;1606187003774;1606187003774;1606187003776;1606187003776;1606187003776;1606187003776;1606187003785;1606187003785;1606187003785;1606187003785;1606187003786;1606187003786;1606187003787;1606187003789;1606187003790;1606187003790;1606187003792;1606187003793;1606187003793;1606187003793;1606187003795;1606187003795;1606187003798;1606187003808;1606187003808;1606187003808;1606187003808;1606187003808;1606187003808;1606187003809;1606187003820;1606187003821;1606187003821;1606187003822;1606187003822;1606187003822;1606187003823;1606187003824;1606187003824;1606187003839;1606187003846;1606187003846;1606187003846;1606187003846;1606187003846;1606187003847;1606187003847;1606187003852;1606187003854;1606187003854;1606187003854;1606187003854;1606187003855;1606187003855;1606187003897;1606187003898;1606187003898;1606187003898;1606187003898;1606187003898;1606187003898;1606187003905;1606187003906;1606187003906;1606187003906;1606187003906;1606187003906;1606187003906;1606187003906;1606187003907;1606187003922;1606187003930;1606187003930;1606187003930;1606187003931;1606187003932;1606187003939;1606187003939;1606187003939;1606187003939;1606187003939;1606187003939;1606187003939;1606187003939;1606187003969;1606187003969;1606187003969;1606187003969;,259;674;217;773;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;142;118;797;170;170;170;170;170;170;170;178;1366;840;186;1084;186;1366;393;1366;471;177;510;510;510;510;510;510;510;1366;1366;571;612;1366;1366;1306;1306;1306;1366;1366;174;174;174;174;174;1362;200;206;1362;204;898;259;474;1362;196;1362;200;315;155;139;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;118;118;118;118;118;118;118;118;118;118;118;635;118;118;118;118;118;118;106;106;138;138;138;138;138;138;138;138;138;150;150;150;150;150;150;150;229;204;118;118;118;118;177;138;138;1366;1366;1366;1366;138;1366;1366;1366;1366;1366;1366;1366;1366;629;177;130;130;130;130;1366;130;130;130;157;141;159;143;118;130;118;118;118;118;144;1366;1366;118;1366;1366;118;118;118;118;118;118;118;118;1246;118;118;118;118;130;118;130;142;118;118;106;198;674;217;118;118;118;118;118;166;118;118;118;118;118;118;118;118;130;174;138;106;138;118;118;421;421;118;118;118;118;118;130;179;1366;118;118;1366;611;611;612;263;118;118;118;118;118;674;217;204;164;182;1366;1366;505;1366;1300;1362;204;181;182;157;118;118;118;157;118;118;164;279;1366;1366;251;118;118;118;118;118;674;217;238;178;118;287;182;157;118;118;118;157;118;1366;1366;118;118;250;118;674;217;118;118;153;118;118;118;611;118;118;1366;1366;118;118;263;118;287;182;157;118;118;118;157;186;165;1366;1366;529;1366;1157;1366;217;118;126;126;126;165;126;126;126;126;161;249;138;126;118;447;157;126;126;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;1;1;2;1;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;
1606187004,192.168.1.204,62835,137.110.0.70,443,17,26160,8885,59,46,1606187004008;1606187004008;1606187004008;1606187004008;1606187004008;1606187004008;1606187004008;1606187004035;1606187004035;1606187004035;1606187004036;1606187004041;1606187004041;1606187004042;1606187004064;1606187004064;1606187004071;1606187004082;1606187004082;1606187004083;1606187004083;1606187004084;1606187004084;1606187004084;1606187004085;1606187004085;1606187004085;1606187004085;1606187004095;1606187004095;1606187004095;1606187004095;1606187004095;1606187004095;1606187004095;1606187004096;1606187004096;1606187004096;1606187004096;1606187004096;1606187004096;1606187004098;1606187004125;1606187004125;1606187004125;1606187004125;1606187004125;1606187004125;1606187004125;1606187004125;1606187004126;1606187004143;1606187004152;1606187004207;1606187004207;1606187004207;1606187004208;1606187004208;1606187004234;1606187004244;1606187004245;1606187004254;1606187004255;1606187004288;1606187004291;1606187004291;1606187004292;1606187004292;1606187004309;1606187004332;1606187004340;1606187004342;1606187004343;1606187004356;1606187004356;1606187004378;1606187004378;1606187004381;1606187004554;1606187004554;1606187004554;1606187004578;1606187004598;1606187004605;1606187004664;1606187004664;1606187004726;1606187004726;1606187004750;1606187004750;1606187004752;1606187004753;1606187004782;1606187004809;1606187004815;1606187004815;1606187004847;1606187004847;1606187004859;1606187004859;1606187004859;1606187004859;1606187004884;1606187004885;1606187004906;,166;145;1366;1366;469;1366;1209;106;106;145;106;106;141;106;1362;204;1209;431;137;106;106;287;182;157;118;118;118;157;1362;200;334;1362;204;279;1362;204;1362;204;1362;204;950;118;118;162;146;140;163;147;153;153;148;148;149;673;328;140;152;152;149;245;152;237;152;138;346;184;138;152;171;138;138;321;152;126;126;138;138;138;1362;200;311;142;138;149;1362;204;394;145;106;106;145;106;178;138;328;140;641;137;171;106;106;152;138;149;138;,1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;2;1;2;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;2;
1606187005,192.168.1.204,62835,137.110.0.70,443,17,3689,3362,11,8,1606187005663;1606187005686;1606187005686;1606187005688;1606187005691;1606187005691;1606187005692;1606187005692;1606187005713;1606187005713;1606187005716;1606187005716;1606187005717;1606187005801;1606187005801;1606187005801;1606187005801;1606187005864;1606187005864;,206;875;152;336;1366;456;118;118;106;106;152;106;106;926;144;106;106;1362;204;,1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;1;1;1;1;
1606187006,192.168.1.204,62835,137.110.0.70,443,17,1445,2214,10,10,1606187006000;1606187006000;1606187006001;1606187006029;1606187006067;1606187006067;1606187006067;1606187006067;1606187006067;1606187006090;1606187006567;1606187006594;1606187006627;1606187006627;1606187006761;1606187006761;1606187006776;1606187006777;1606187006899;1606187006900;,766;106;141;106;194;138;138;138;138;138;232;138;168;138;180;138;189;138;197;138;,2;1;1;2;2;2;1;1;1;2;1;2;2;1;2;1;2;1;2;1;
1606187007,192.168.1.204,62835,137.110.0.70,443,17,3905,907,8,5,1606187007130;1606187007130;1606187007130;1606187007157;1606187007177;1606187007183;1606187007292;1606187007292;1606187007292;1606187007334;1606187007340;1606187007764;1606187007764;,1362;200;327;142;138;149;349;140;152;138;149;1362;204;,1;1;1;2;2;1;2;2;1;2;1;1;1;
1606187008,192.168.1.204,62835,137.110.0.70,443,17,1685,3470,8,6,1606187008720;1606187008720;1606187008749;1606187008750;1606187008750;1606187008780;1606187008788;1606187008788;1606187008788;1606187008788;1606187008788;1606187008788;1606187008790;1606187008823;,126;150;146;138;655;138;1346;1346;356;138;138;138;202;138;,1;1;2;1;1;2;2;2;2;1;1;1;1;2;
1606187010,192.168.1.204,62835,137.110.0.70,443,17,467,312,3,2,1606187010076;1606187010213;1606187010518;1606187010580;1606187010581;,175;138;174;174;118;,1;2;1;2;1;
1606187011,192.168.1.204,62835,137.110.0.70,443,17,9335,90534,47,72,1606187011188;1606187011188;1606187011188;1606187011188;1606187011216;1606187011238;1606187011242;1606187011301;1606187011302;1606187011355;1606187011734;1606187011734;1606187011734;1606187011748;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011763;1606187011764;1606187011764;1606187011764;1606187011764;1606187011764;1606187011764;1606187011764;1606187011764;1606187011764;1606187011765;1606187011765;1606187011765;1606187011765;1606187011765;1606187011765;1606187011765;1606187011765;1606187011765;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011766;1606187011767;1606187011767;1606187011767;1606187011767;1606187011768;1606187011768;1606187011768;1606187011768;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011773;1606187011774;1606187011774;1606187011774;1606187011774;1606187011774;1606187011774;1606187011775;1606187011775;1606187011775;,617;1362;199;745;142;138;149;268;152;138;276;177;276;276;138;177;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;138;1366;1347;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1353;138;138;138;138;138;138;138;138;138;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;138;138;138;138;1366;775;138;138;138;138;138;138;,1;1;1;1;2;2;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;1;
1606187012,192.168.1.204,62835,137.110.0.70,443,17,6215,2681,16,12,1606187012019;1606187012019;1606187012049;1606187012049;1606187012051;1606187012051;1606187012051;1606187012051;1606187012075;1606187012080;1606187012080;1606187012081;1606187012082;1606187012082;1606187012101;1606187012101;1606187012101;1606187012101;1606187012101;1606187012101;1606187012102;1606187012138;1606187012351;1606187012352;1606187012394;1606187012395;1606187012953;1606187012953;,127;127;398;410;1362;204;219;177;138;138;177;138;237;171;230;212;177;138;138;138;177;138;1362;204;255;138;1362;204;,1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;1;1;
