Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605588961,192.168.1.204,65349,137.110.0.70,443,17,17961,27690,88,58,1605588961292;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961566;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961567;1605588961602;1605588961631;1605588961638;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961641;1605588961642;1605588961642;1605588961642;1605588961642;1605588961643;1605588961643;1605588961643;1605588961643;1605588961643;1605588961643;1605588961643;1605588961643;1605588961644;1605588961644;1605588961644;1605588961644;1605588961664;1605588961665;1605588961685;1605588961689;1605588961691;1605588961696;1605588961697;1605588961697;1605588961698;1605588961698;1605588961702;1605588961702;1605588961702;1605588961702;1605588961702;1605588961703;1605588961703;1605588961704;1605588961704;1605588961704;1605588961705;1605588961705;1605588961712;1605588961713;1605588961713;1605588961714;1605588961715;1605588961715;1605588961743;1605588961750;1605588961751;1605588961752;1605588961752;1605588961753;1605588961753;1605588961754;1605588961772;1605588961772;1605588961772;1605588961773;1605588961773;1605588961773;1605588961773;1605588961774;1605588961774;1605588961774;1605588961778;1605588961778;1605588961781;1605588961781;1605588961784;1605588961836;1605588961838;1605588961838;1605588961839;1605588961839;1605588961839;1605588961841;1605588961842;1605588961844;1605588961845;1605588961901;1605588961903;1605588961903;1605588961903;1605588961903;1605588961904;1605588961905;1605588961906;1605588961908;1605588961909;1605588961961;1605588961963;1605588961963;1605588961963;1605588961963;1605588961966;1605588961967;1605588961969;1605588961970;1605588961998;,190;674;106;174;174;174;217;773;130;130;130;130;130;130;130;130;130;130;130;130;130;130;138;150;773;142;118;797;118;130;130;118;130;126;126;126;126;126;126;126;126;130;118;130;142;118;126;126;126;106;106;106;118;106;118;118;174;635;118;106;118;106;106;106;118;126;126;390;402;150;118;1366;1366;118;118;1366;1366;118;118;118;118;118;118;118;1246;118;118;146;138;655;198;674;217;138;1346;138;1346;354;138;138;202;118;421;421;118;118;1366;1366;118;118;118;245;118;674;217;138;118;1366;1366;118;118;118;258;118;674;217;118;1366;1366;118;118;118;245;118;674;217;118;1366;1366;118;118;244;118;674;217;126;,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;2;2;1;2;2;1;1;1;2;2;2;1;1;2;2;1;1;1;2;1;1;1;2;2;2;2;1;1;1;2;1;1;1;2;2;2;1;1;1;2;1;1;1;2;2;2;1;1;2;1;1;1;1;
1605588962,192.168.1.204,65349,137.110.0.70,443,17,2950,9568,14,14,1605588962006;1605588962019;1605588962022;1605588962024;1605588962024;1605588962025;1605588962025;1605588962028;1605588962028;1605588962029;1605588962031;1605588962032;1605588962087;1605588962089;1605588962089;1605588962089;1605588962089;1605588962092;1605588962093;1605588962095;1605588962096;1605588962151;1605588962152;1605588962152;1605588962153;1605588962153;1605588962155;1605588962156;,106;138;118;1366;1366;118;118;118;246;118;674;217;118;1366;1366;118;118;258;118;674;217;118;1366;1366;118;118;258;118;,1;2;2;2;2;1;1;2;2;1;1;1;2;2;2;1;1;2;1;1;1;2;2;2;1;1;2;1;
1605588969,192.168.1.192,57621,192.168.1.255,57621,17,72,0,1,0,1605588969994;,72;,1;
1605588970,192.168.1.204,65349,137.110.0.70,443,17,796,726,6,5,1605588970489;1605588970528;1605588970540;1605588970566;1605588970603;1605588970625;1605588970854;1605588970855;1605588970887;1605588970920;1605588970921;,126;138;126;138;126;138;126;174;138;174;118;,1;2;1;2;1;2;1;1;2;2;1;
1605588971,192.168.1.204,65349,137.110.0.70,443,17,138,138,1,1,1605588971840;1605588971841;,138;138;,2;1;
1605588972,192.168.1.204,65349,137.110.0.70,443,17,126,138,1,1,1605588972210;1605588972238;,126;138;,1;2;
1605588974,192.168.1.204,65349,137.110.0.70,443,17,118,1116,1,1,1605588974093;1605588974094;,1116;118;,2;1;
1605588979,192.168.1.204,51535,137.110.0.70,443,6,89,52,1,1,1605588979124;1605588979154;,89;52;,1;2;
1605588979,192.168.1.204,65349,137.110.0.70,443,17,862,934,7,7,1605588979323;1605588979323;1605588979323;1605588979323;1605588979323;1605588979323;1605588979324;1605588979346;1605588979346;1605588979352;1605588979352;1605588979352;1605588979352;1605588979352;,126;126;106;126;126;126;126;138;126;118;138;138;138;138;,1;1;1;1;1;1;1;2;2;2;2;2;2;2;
1605588980,192.168.1.204,65349,137.110.0.70,443,17,292,174,2,1,1605588980755;1605588980816;1605588980816;,174;174;118;,1;2;1;
1605588986,192.168.1.204,65349,137.110.0.70,443,17,1400,1540,10,10,1605588986255;1605588986265;1605588986287;1605588986292;1605588986292;1605588986293;1605588986313;1605588986313;1605588986313;1605588986314;1605588986314;1605588986314;1605588986314;1605588986346;1605588986494;1605588986494;1605588986495;1605588986495;1605588986495;1605588986522;,200;157;118;118;157;118;210;192;157;118;118;118;157;118;194;138;138;138;138;138;,1;1;2;2;2;1;2;2;2;1;1;1;1;2;2;2;1;1;1;2;
1605588987,192.168.1.204,65349,137.110.0.70,443,17,138,190,1,1,1605588987716;1605588987716;,190;138;,2;1;
1605588988,192.168.1.204,65349,137.110.0.70,443,17,232,256,2,2,1605588988099;1605588988128;1605588988144;1605588988181;,126;138;106;118;,1;2;1;2;
1605588989,FE80::A608:F5FF:FE6C:3BA6,0,FF02::1,0,58,96,0,1,0,1605588989144;,96;,1;
1605588989,192.168.1.204,65349,137.110.0.70,443,17,966,940,7,6,1605588989556;1605588989556;1605588989557;1605588989557;1605588989557;1605588989595;1605588989965;1605588989965;1605588989965;1605588989966;1605588989966;1605588989966;1605588989967;,194;138;138;138;138;138;194;138;138;138;138;138;138;,2;2;1;1;1;2;2;2;2;1;1;1;1;
1605588990,192.168.1.204,65349,137.110.0.70,443,17,1655,3420,8,6,1605588990000;1605588990422;1605588990481;1605588990481;1605588990790;1605588990791;1605588990850;1605588990852;1605588990852;1605588990852;1605588990852;1605588990852;1605588990855;1605588990856;,138;174;174;118;674;217;118;1366;1366;118;118;118;258;118;,2;1;2;1;1;1;2;2;2;1;1;1;2;1;
1605588993,192.168.1.201,5353,224.0.0.251,5353,17,64,0,1,0,1605588993752;,64;,1;
1605588993,FE80::1426:49D1:A19:2407,5353,FF02::FB,5353,17,84,0,1,0,1605588993752;,84;,1;
1605588997,192.168.1.204,65349,137.110.0.70,443,17,16794,17198,74,44,1605588997819;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997828;1605588997852;1605588997853;1605588997853;1605588997855;1605588997855;1605588997855;1605588997856;1605588997862;1605588997862;1605588997862;1605588997862;1605588997862;1605588997862;1605588997862;1605588997862;1605588997863;1605588997887;1605588997887;1605588997888;1605588997891;1605588997891;1605588997891;1605588997891;1605588997891;1605588997891;1605588997891;1605588997892;1605588997892;1605588997892;1605588997894;1605588997894;1605588997894;1605588997894;1605588997894;1605588997894;1605588997894;1605588997894;1605588997895;1605588997895;1605588997895;1605588997895;1605588997895;1605588997895;1605588997895;1605588997895;1605588997896;1605588997896;1605588997897;1605588997897;1605588997910;1605588997918;1605588997919;1605588997920;1605588997921;1605588997921;1605588997921;1605588997921;1605588997921;1605588997945;1605588997945;1605588997945;1605588997946;1605588997946;1605588997947;1605588997947;1605588997956;1605588997956;1605588997956;1605588997956;1605588997957;1605588997957;1605588997957;1605588997959;1605588997959;1605588997960;1605588997960;1605588997960;1605588997964;1605588997964;1605588997973;1605588997974;1605588997975;1605588997978;,674;147;147;138;138;138;138;138;138;138;138;138;138;130;130;130;130;130;130;130;130;130;130;130;138;138;127;127;147;217;773;773;142;118;797;588;588;122;150;150;138;138;391;403;595;126;150;150;150;122;150;146;138;719;126;126;126;126;126;118;130;106;106;106;1366;1366;126;126;126;126;106;106;106;118;118;130;118;246;106;635;106;118;130;106;138;350;138;202;230;1366;164;1366;361;138;138;718;138;169;169;138;118;118;1366;1366;118;118;118;1366;1366;118;118;118;1246;118;198;674;217;138;,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;2;
