Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605588534,192.168.1.204,65349,137.110.0.70,443,17,826,1080,7,8,1605588534486;1605588534486;1605588534487;1605588534487;1605588534519;1605588534626;1605588534626;1605588534627;1605588534628;1605588534651;1605588534681;1605588534681;1605588534681;1605588534832;1605588534867;,194;138;138;138;138;106;106;106;126;138;118;118;118;106;118;,2;2;1;1;2;1;1;1;1;2;2;2;2;1;2;
1605588538,192.168.1.204,65349,137.110.0.70,443,17,1734,2194,13,15,1605588538172;1605588538172;1605588538173;1605588538173;1605588538173;1605588538203;1605588538479;1605588538479;1605588538480;1605588538480;1605588538480;1605588538481;1605588538482;1605588538486;1605588538486;1605588538487;1605588538492;1605588538492;1605588538493;1605588538493;1605588538503;1605588538507;1605588538889;1605588538889;1605588538890;1605588538890;1605588538890;1605588538913;,194;138;138;138;138;138;194;138;138;138;138;138;138;142;118;118;142;118;118;118;138;126;194;138;138;138;138;138;,2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;2;
1605588540,192.168.1.204,65349,137.110.0.70,443,17,292,174,2,1,1605588540573;1605588540641;1605588540641;,174;174;118;,1;2;1;
1605588541,192.168.1.204,65349,137.110.0.70,443,17,3117,4240,14,10,1605588541303;1605588541303;1605588541303;1605588541303;1605588541338;1605588541338;1605588541339;1605588541339;1605588541339;1605588541340;1605588541363;1605588541363;1605588541369;1605588541369;1605588541369;1605588541370;1605588541370;1605588541370;1605588541372;1605588541389;1605588541390;1605588541392;1605588541406;1605588541423;,106;106;150;150;146;146;138;138;718;655;138;138;1346;1346;354;138;138;138;202;350;138;202;138;138;,1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;
1605588544,192.168.1.204,65349,137.110.0.70,443,17,138,190,1,1,1605588544013;1605588544014;,190;138;,2;1;
1605588549,192.168.1.192,57621,192.168.1.255,57621,17,72,0,1,0,1605588549842;,72;,1;
1605588550,192.168.1.204,65349,137.110.0.70,443,17,292,174,2,1,1605588550827;1605588550887;1605588550887;,174;174;118;,1;2;1;
1605588551,192.168.1.204,65349,137.110.0.70,443,17,276,276,2,2,1605588551381;1605588551381;1605588551382;1605588551382;,138;138;138;138;,2;2;1;1;
1605588552,192.168.1.202,5353,224.0.0.251,5353,17,177,0,1,0,1605588552200;,177;,1;
1605588552,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,197,0,1,0,1605588552200;,197;,1;
1605588552,192.168.1.204,65349,137.110.0.70,443,17,232,138,2,1,1605588552292;1605588552326;1605588552328;,126;138;106;,1;2;1;
