Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606186639,192.168.1.245,5353,224.0.0.251,5353,17,140,0,1,0,1606186639426;,140;,1;
1606186639,FE80::180B:42ED:197B:75E5,5353,FF02::FB,5353,17,160,0,1,0,1606186639426;,160;,1;
1606186640,192.168.1.204,62835,137.110.0.70,443,17,1014,892,7,6,1606186640320;1606186640326;1606186640326;1606186640350;1606186640379;1606186640381;1606186640381;1606186640401;1606186640467;1606186640467;1606186640801;1606186640860;1606186640861;,170;110;106;138;170;166;138;138;166;138;174;174;118;,1;2;1;2;1;2;1;2;2;1;1;2;1;
1606186643,192.168.1.204,62835,137.110.0.70,443,17,106,118,1,1,1606186643756;1606186643783;,106;118;,1;2;
1606186644,192.168.1.204,62835,137.110.0.70,443,17,2749,937,9,7,1606186644138;1606186644138;1606186644138;1606186644139;1606186644139;1606186644139;1606186644139;1606186644164;1606186644824;1606186644824;1606186644825;1606186644854;1606186644854;1606186644854;1606186644854;1606186644918;,174;118;118;118;118;118;118;118;300;1366;317;118;153;176;118;138;,2;2;2;1;1;1;1;2;1;1;1;2;2;1;1;2;
1606186645,192.168.1.204,62835,137.110.0.70,443,17,1196,2054,8,8,1606186645036;1606186645037;1606186645041;1606186645063;1606186645078;1606186645079;1606186645674;1606186645674;1606186645675;1606186645675;1606186645686;1606186645686;1606186645692;1606186645701;1606186645717;1606186645725;,181;138;172;138;376;118;695;194;138;138;194;150;171;171;138;138;,2;1;1;2;2;1;2;2;1;1;2;1;1;1;2;2;
1606186646,192.168.1.204,62835,137.110.0.70,443,17,3049,570,5,3,1606186646192;1606186646192;1606186646192;1606186646220;1606186646220;1606186646221;1606186646305;1606186646305;,874;1366;573;118;153;118;299;118;,1;1;1;2;2;1;2;1;
1606186646,192.168.1.204,63271,137.110.0.70,443,6,89,0,1,0,1606186646999;,89;,1;
1606186647,192.168.1.204,63271,137.110.0.70,443,6,0,52,0,1,1606186647030;,52;,2;
1606186648,192.168.1.204,62835,137.110.0.70,443,17,4964,6594,22,15,1606186648028;1606186648028;1606186648067;1606186648067;1606186648068;1606186648120;1606186648120;1606186648121;1606186648180;1606186648181;1606186648184;1606186648184;1606186648184;1606186648185;1606186648240;1606186648240;1606186648240;1606186648240;1606186648318;1606186648319;1606186648417;1606186648417;1606186648438;1606186648444;1606186648445;1606186648467;1606186648468;1606186648468;1606186648498;1606186648506;1606186648506;1606186648506;1606186648506;1606186648507;1606186648507;1606186648509;1606186648541;,121;121;470;203;130;126;118;675;352;118;182;210;434;659;118;190;118;149;874;118;126;126;390;402;150;146;138;655;138;1346;1346;355;138;138;138;202;138;,1;1;2;2;1;2;1;1;2;1;1;1;1;1;2;2;1;1;2;1;1;1;2;2;1;2;1;1;2;2;2;2;1;1;1;1;2;
1606186649,192.168.1.204,62835,137.110.0.70,443,17,1125,1210,7,7,1606186649023;1606186649023;1606186649060;1606186649060;1606186649060;1606186649061;1606186649086;1606186649086;1606186649086;1606186649087;1606186649087;1606186649087;1606186649088;1606186649116;,219;177;138;138;177;138;230;212;177;138;138;138;177;138;,1;1;2;2;2;1;2;2;2;1;1;1;1;2;
1606186650,192.168.1.204,62835,137.110.0.70,443,17,908,782,6,5,1606186650384;1606186650435;1606186650464;1606186650465;1606186650610;1606186650667;1606186650668;1606186650722;1606186650745;1606186650810;1606186650811;,170;138;166;138;174;174;118;170;138;166;138;,1;2;2;1;1;2;1;1;2;2;1;
1606186653,192.168.1.204,62835,137.110.0.70,443,17,126,138,1,1,1606186653840;1606186653871;,126;138;,1;2;
1606186655,192.168.1.204,62835,137.110.0.70,443,17,3841,2243,15,13,1606186655438;1606186655470;1606186655499;1606186655499;1606186655503;1606186655503;1606186655522;1606186655522;1606186655555;1606186655555;1606186655634;1606186655635;1606186655729;1606186655730;1606186655789;1606186655789;1606186655799;1606186655800;1606186655813;1606186655871;1606186655871;1606186655871;1606186655880;1606186655897;1606186655897;1606186655898;1606186655917;1606186655920;,326;138;290;176;168;138;138;138;168;138;320;138;197;138;187;138;194;138;172;213;1366;214;138;118;153;118;186;138;,1;2;1;1;2;1;2;2;2;1;2;1;2;1;2;1;2;1;1;1;1;1;2;2;2;1;2;1;
1606186656,192.168.1.204,62835,137.110.0.70,443,17,2496,1520,9,7,1606186656023;1606186656023;1606186656024;1606186656027;1606186656528;1606186656529;1606186656641;1606186656641;1606186656641;1606186656666;1606186656666;1606186656667;1606186656815;1606186656815;1606186656815;1606186656816;,376;118;150;118;193;138;188;1366;214;118;153;118;380;150;118;118;,2;1;2;1;2;1;1;1;1;2;2;1;2;2;1;1;
1606186657,192.168.1.204,62835,137.110.0.70,443,17,126,138,1,1,1606186657006;1606186657030;,126;138;,1;2;
1606186658,192.168.1.204,62835,137.110.0.70,443,17,394,447,3,3,1606186658474;1606186658475;1606186658499;1606186658500;1606186658884;1606186658885;,118;118;138;138;191;138;,2;1;2;1;2;1;
1606186659,192.168.1.204,62835,137.110.0.70,443,17,126,138,1,1,1606186659961;1606186659994;,126;138;,1;2;
1606186660,192.168.1.204,62835,137.110.0.70,443,17,600,478,4,3,1606186660467;1606186660498;1606186660530;1606186660531;1606186660774;1606186660834;1606186660834;,170;138;166;138;174;174;118;,1;2;2;1;1;2;1;
1606186662,192.168.1.204,62835,137.110.0.70,443,17,414,422,3,3,1606186662172;1606186662271;1606186662293;1606186662319;1606186662337;1606186662338;,170;138;106;118;166;138;,1;2;1;2;2;1;
1606186665,192.168.1.204,62835,137.110.0.70,443,17,106,118,1,1,1606186665467;1606186665500;,106;118;,1;2;
1606186667,192.168.1.204,62835,137.110.0.70,443,17,175,138,1,1,1606186667678;1606186667709;,175;138;,1;2;
1606186668,192.168.1.204,62835,137.110.0.70,443,17,118,118,1,1,1606186668612;1606186668612;,118;118;,2;1;
1606186669,192.168.1.204,62835,137.110.0.70,443,17,10513,4773,35,27,1606186669172;1606186669188;1606186669200;1606186669207;1606186669207;1606186669216;1606186669229;1606186669229;1606186669233;1606186669233;1606186669262;1606186669262;1606186669369;1606186669370;1606186669464;1606186669464;1606186669525;1606186669526;1606186669529;1606186669554;1606186669592;1606186669592;1606186669592;1606186669592;1606186669602;1606186669603;1606186669613;1606186669613;1606186669617;1606186669617;1606186669617;1606186669617;1606186669620;1606186669645;1606186669659;1606186669659;1606186669662;1606186669728;1606186669729;1606186669729;1606186669730;1606186669749;1606186669750;1606186669755;1606186669755;1606186669755;1606186669839;1606186669839;1606186669839;1606186669839;1606186669857;1606186669857;1606186669857;1606186669880;1606186669880;1606186669880;1606186669886;1606186669887;1606186669887;1606186669910;1606186669910;1606186669910;,317;106;138;246;175;118;138;138;168;138;168;138;278;138;198;138;190;138;172;138;188;157;1366;214;189;138;194;138;118;118;170;118;171;138;331;138;171;188;1366;212;138;379;118;118;153;118;363;150;118;118;188;1366;214;118;153;118;188;1366;212;118;153;118;,1;1;2;1;1;2;2;2;2;1;2;1;2;1;2;1;2;1;1;2;1;1;1;1;2;1;2;1;2;2;2;1;1;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;
